a,b,r,R,w,score
0.30881981974555245,0.1809991641246291,0.1487665642027326,10.836515836825216,0.45733293057374236,-39709.3537315006
0.3183159677863441,0.11086866419163398,0.12448150066343625,12.789696697094655,0.5427983238154861,-50602.04029429147
0.3388838106139993,0.16931908288682984,0.13652695349216448,12.10383797785181,0.504887822672643,-44214.990750053534
0.33864535073807533,0.15910537494296315,0.1421514084245173,12.059825267702642,0.508008499157662,-48412.94524661418
0.3834728088627511,0.14577484545428246,0.16970616016819717,13.362234938590733,0.5058274077520629,-54847.397484037356
0.32089253700981696,0.11634685492214161,0.15733921782252536,13.415004903113772,0.5144157483902575,-51952.190210737586
0.3739998238855019,0.11070972422178803,0.16087011255365208,14.296555874978765,0.5252729353134281,-56177.169935506
0.3144415284891666,0.18263070658721348,0.17512747224596428,11.369246404221387,0.5141933592082747,-38793.33448335864
0.3405390493632377,0.1564688594253689,0.10748311918430889,12.839639665049562,0.47591791778660014,-45740.74918202795
0.3698635227024581,0.14240034970159718,0.16417143205483187,12.118717302245809,0.5164756002313866,-51252.54011289292
0.34893992750995184,0.145910253055836,0.16551088118719137,14.38827089943963,0.4634942146996148,-49752.4135445212
0.3032680411641335,0.11212654569597445,0.1683157618799786,10.52920706293702,0.5270169822167565,-45496.42713594335
0.389556986332664,0.13826582624928832,0.11076660294047842,11.399855312039755,0.5471654680030797,-53088.528192106554
0.33366823748639546,0.1872497045367434,0.1530112528210316,13.401256417584634,0.5059775517324174,-44210.0731310575
0.37875002419218795,0.1582073034630278,0.15320868899496232,11.813874327300262,0.5311648428378228,-49869.07408532247
0.32762376709523205,0.17380057139568122,0.12243152994239741,10.475623936595564,0.5261864315091008,-41872.28639303394
0.33290234843307936,0.165884248615185,0.11827307892064445,14.97911640659224,0.4698680850859102,-45315.62072462336
0.30691559745122166,0.1250722008684525,0.10006583671124084,12.623822691380308,0.4914784225532881,-46800.91676532379
0.3874623969174922,0.18475406179222398,0.12516862130932213,14.808047679836791,0.5265674837169917,-51813.80732836415
0.33671486729701494,0.19384489373151909,0.10776823263982525,12.659681440534367,0.52884705204589,-42897.509455455984
0.3507240229099152,0.19107915837224088,0.13426141748495057,12.850780990476988,0.5462438485201437,-44948.18971984364
0.3996472756926739,0.19484755674771811,0.11566490852518549,13.76600452494549,0.5028205344050384,-50012.442667255986
0.37278261256414036,0.1305812278587132,0.1470194612814995,11.864460483599444,0.46146047193819867,-52060.34042516646
0.38366620985803807,0.14761258336605465,0.12923232289106257,13.390866390132366,0.4686553685812994,-53295.56334795893
0.3633954186936006,0.10203417119808476,0.1736481550311213,10.32894173892236,0.49688068469279423,-53239.28810437926
0.32581957567752795,0.12058513771705213,0.1536796251751416,13.072747480395272,0.4717886537824079,-50081.47254619412
0.39996788560099455,0.10824909132218379,0.14528886142968017,14.941442784833484,0.5359375925084336,-60885.92446355763
0.3844743119530355,0.14753429796745243,0.13276456970269354,10.490882932775751,0.4537494968841346,-48895.98587033692
0.35549891924301674,0.14703419249452612,0.17208625534746147,12.986491832229522,0.5424232205433837,-49223.66406790502
0.31834916658788476,0.1672203052750138,0.10939592674522097,10.614351615834988,0.4926284177295698,-43175.399201280416
0.3982270778433065,0.10322814083257598,0.17763808759572677,14.305844044150483,0.525275188094377,-62121.24105475879
0.3337361629712277,0.10616135426878469,0.16128712210802898,11.899396474547913,0.49733613137968097,-52987.23989702467
0.35296792989644044,0.15451505364669355,0.11608968298683064,11.625467681554086,0.4669394411536919,-46480.03603527015
0.3314316943047548,0.1910985285298335,0.14608547364292518,11.97153746011043,0.502308222017401,-44064.94156701851
0.34795245210029685,0.14265877423165932,0.13165828497837573,13.839308375949408,0.484069369587982,-49808.31973659435
0.34184202720664075,0.15252381256565398,0.11865583662378759,14.652548094880633,0.46528802222450294,-50965.337859806845
0.331840960306669,0.10588189496152982,0.1106222554723916,12.437789805143067,0.4853710426076079,-52169.670472473335
0.3220015537354647,0.18826591333276585,0.12184761648858558,14.104611306953235,0.5035716144239872,-43588.34696331074
0.3259226675506298,0.17239992253118352,0.1487275674734559,14.108100010887831,0.5032750590917114,-46785.426367384185
0.34952969289085306,0.1569945103634866,0.14669217157776662,13.504244062997683,0.5334728971614481,-48372.69271373762
0.3294163335476075,0.13950887648393337,0.11891575939203752,12.518211452226284,0.48406669699222377,-47218.96632015759
0.3498927606047792,0.14504874607434434,0.11673563403974835,10.10284339481819,0.48170904566084943,-47788.76689341792
0.3971440141379331,0.10633477028075707,0.16298250862858632,14.788962008696945,0.45533300936515997,-58838.910552230176
0.3679386360290986,0.10300844249658168,0.14156691586376524,11.546131575310584,0.5209744803334766,-55630.19568132745
0.30288726523295884,0.19513247249552906,0.15165587248855195,14.788762113408534,0.48247956930742775,-42020.439543643326
0.3728377127643874,0.1591306398174511,0.1586287822393037,13.542928945537755,0.5288923917379708,-51600.15108639302
0.31322020715704646,0.15130021562717905,0.16502877103785435,14.365883149579428,0.4706990836439196,-47478.57486077164
0.39204453724360655,0.1001079792416194,0.16792934898684814,14.726275287062851,0.5176362801006272,-59167.85282558913
0.3418146862549022,0.1294919782977262,0.1443422631733809,10.17332915407396,0.47379203289328037,-48338.79835457987
0.33875110071346054,0.12127045989339805,0.16183353644682247,11.119701381152602,0.5415397961962312,-48444.37228456065
0.32245320993188364,0.12138554003300228,0.1420664675468249,10.750885463728912,0.5285323483460709,-48489.180705140636
0.3717113075904972,0.1645738573437952,0.1589741564272902,11.142693868669172,0.4632930409133615,-47831.311250463325
0.39951373281977315,0.10222875726014866,0.11136635988656836,14.580367322532817,0.5220970020691222,-60623.513399302436
0.3499857677667828,0.11523752911846497,0.16833200759984443,11.513826357933286,0.4989967489934798,-52814.08387629113
0.3998598760926675,0.10215266280266316,0.13031818575749474,14.483576825956295,0.5383922184538197,-60414.07985553225
0.3261165593252357,0.19501457322099067,0.11397859645392378,13.46449737357029,0.5419003013437227,-42598.435740928486
0.34541874877316203,0.16461577334665112,0.1089558942937773,10.08726832265317,0.5467364102347392,-43690.95626232472
0.3980814476087068,0.10229608706381399,0.11421607499696984,14.655913319604661,0.5356531238142291,-59187.46109379109
0.33670481615174574,0.19283052504883474,0.1470861528054196,10.893784320128866,0.46809486011094537,-41891.952910224085
0.39317795515643406,0.10244148177994523,0.17254709744699495,14.95587253953461,0.5247419566268446,-60395.50173346454
0.3936304427112511,0.10101637019315786,0.16349887117438983,14.663607276048916,0.5424800291811441,-62361.079676451816
0.39891583531951397,0.10174874410603241,0.15756544839825343,14.984924450230446,0.49319759071511304,-60674.35351388028
0.3501228283068074,0.12189089592387847,0.10062373147535282,10.786755141663564,0.5167083957876608,-50451.353227351916
0.398015627750006,0.1001071736170314,0.1622639725467205,14.80342469647703,0.490516761768475,-62053.0794427372
0.3979843639919146,0.10111650552587365,0.17491368006122893,14.613502892988716,0.5224228618352528,-62492.5074895556
0.39823516584549806,0.10245494560713991,0.16455961844386563,14.827287304027877,0.5088923781137533,-60141.669998882295
0.39445855570322574,0.10099021965388082,0.10102499671157493,14.917335668135417,0.4609069230765532,-60867.8290086544
0.3949850303174745,0.10050419040440026,0.15789242510261456,14.7299341660168,0.5488968438698957,-61322.570945655556
0.397480218513685,0.10150191612305075,0.16661332004676555,14.428077212379105,0.5352762028890122,-59204.314103175486
0.3994856408829017,0.10337675986918556,0.16621859229988753,14.948388605926281,0.48231084311716443,-60978.2477129035
0.3989436248861028,0.10432763739959032,0.17773691909440198,14.722652521142898,0.5419285511901737,-61009.12018235259
0.3990315772338424,0.10276698648484867,0.17995731766914794,14.760593914445403,0.5075757411694598,-60245.96187046031
0.39848632330612044,0.10247321749158052,0.1652267554526674,14.834473639059999,0.5040207165698378,-60951.217977040804
0.39631590529142124,0.10219197097566825,0.13435266913830865,14.988787764917976,0.5373718154612542,-61150.53650321759
0.3968058303609546,0.1001982814846579,0.14345611267723868,14.857522512151903,0.45345912149552364,-59687.76235024829
0.394428170954426,0.10035171247784386,0.10237190270268035,14.998597313503943,0.49048609419940725,-59427.2261880091
0.3979491539001597,0.10035201250851407,0.1724445308881825,14.868755000457787,0.4515953582118741,-62676.93201766318
0.39966443998207035,0.10049690882529791,0.17490747069656354,14.216887604901288,0.4575684170901572,-59388.09566768167
0.3988506580408263,0.10211722195349718,0.16160631541618883,14.75597836615777,0.54486046569926,-61798.02360927334
0.3998271826692876,0.1031694845484507,0.17115146845948048,14.344174858026653,0.5323107528900586,-60289.36905063003
0.3989562178403382,0.10154604322790195,0.16743629082506437,14.926904166101828,0.4846585425163271,-62812.582311046135
0.3968731555068703,0.10491977659447634,0.1793042018925508,14.57927977510087,0.5451508068783498,-61374.474197127405
0.3988533676017534,0.10277156388285891,0.10236090831061088,13.776443641983224,0.5458702727496226,-59895.84983611245
0.3994790118756096,0.1077774963048647,0.17670610438068002,14.806680740478754,0.5416894894112875,-61291.35741528306
0.3981345430309819,0.1046061015936389,0.1632285866006038,14.921323884390185,0.4557204723094332,-61205.69814788447
0.3930069591598442,0.10032464949436504,0.1689352363394792,14.670540020251245,0.540775703656212,-58860.18477777873
0.3930616197014762,0.10051700636540196,0.16678129518812115,14.930800826970831,0.547998467229567,-59284.678116369345
0.39668806207367713,0.10208786390547626,0.1157079657302777,14.835680374634439,0.47707000985843995,-58945.88517599877
